3.571654, -1.516674
3.572089, -1.516769
3.572522, -1.516862
3.572954, -1.516956
3.573385, -1.517048
3.573814, -1.517140
3.574242, -1.517232
3.574669, -1.517323
3.575094, -1.517413
3.575518, -1.517503
3.575941, -1.517592
3.576362, -1.517681
3.576782, -1.517769
3.577201, -1.517856
3.577618, -1.517943
3.578034, -1.518029
3.578449, -1.518115
3.578862, -1.518201
3.579274, -1.518285
3.579685, -1.518370
3.580095, -1.518453
3.580503, -1.518536
3.580910, -1.518619
3.581315, -1.518701
3.581720, -1.518783
3.582123, -1.518864
3.582524, -1.518944
3.582925, -1.519024
3.583324, -1.519104
3.583722, -1.519183
3.584119, -1.519262
3.584514, -1.519340
3.584908, -1.519417
3.585301, -1.519494
3.585692, -1.519571
3.586083, -1.519647
3.586472, -1.519722
3.586860, -1.519797
3.587246, -1.519872
3.587632, -1.519946
3.588016, -1.520020
3.588399, -1.520093
3.588780, -1.520166
3.589161, -1.520238
3.589540, -1.520310
3.589918, -1.520381
3.590295, -1.520452
3.590671, -1.520522
3.591045, -1.520592
3.591418, -1.520662
3.591790, -1.520731
3.592161, -1.520800
3.592530, -1.520868
3.592899, -1.520936
3.593266, -1.521003
3.593632, -1.521070
3.593997, -1.521136
3.594360, -1.521202
3.594723, -1.521268
3.595084, -1.521333
3.595445, -1.521398
3.595804, -1.521462
3.596162, -1.521526
3.596518, -1.521590
3.596874, -1.521653
3.597228, -1.521716
3.597582, -1.521778
3.597934, -1.521840
3.598285, -1.521901
3.598634, -1.521962
3.598983, -1.522023
3.599331, -1.522083
3.599677, -1.522143
3.600023, -1.522203
3.600367, -1.522262
3.600710, -1.522321
3.601052, -1.522379
3.601393, -1.522437
3.601733, -1.522495
3.602072, -1.522552
3.602409, -1.522609
3.602746, -1.522666
3.603081, -1.522722
3.603415, -1.522777
3.603749, -1.522833
3.604081, -1.522888
3.604412, -1.522943
3.604742, -1.522997
3.605071, -1.523051
3.605399, -1.523105
3.605726, -1.523158
3.606051, -1.523211
